t,motion_raw,motion_smooth,is_boundary
18778,0.399294,0.103420,0
18779,0.024733,0.125067,0
18780,0.024693,0.124575,0
18781,0.024447,0.121197,0
18782,0.382751,0.101940,0
18783,0.024050,0.122780,0
18784,0.023312,0.122441,0
18785,0.023285,0.119350,0
18786,0.368740,0.101177,0
18787,0.022874,0.118557,0
18788,0.022576,0.117827,0
18789,0.022572,0.114438,0
18790,0.332860,0.097210,0
18791,0.022712,0.111917,0
18792,0.022759,0.109739,0
18793,0.333691,0.094037,0
18794,0.023376,0.111954,0
18795,0.023707,0.112001,0
18796,0.023735,0.109541,0
18797,0.340452,0.092973,0
18798,0.025153,0.109914,0
18799,0.025413,0.109718,0
18800,0.025418,0.107055,0
18801,0.325972,0.091375,0
18802,0.023488,0.107322,0
18803,0.023384,0.106694,0
18804,0.023374,0.103667,0
18805,0.295741,0.090126,0
18806,0.024771,0.102812,0
18807,0.024854,0.100522,0
18808,0.290727,0.089426,0
18809,0.023380,0.102566,0
18810,0.023174,0.100874,0
18811,0.023211,0.097114,0
18812,0.305589,0.083349,0
18813,0.024352,0.096229,0
18814,0.024248,0.094221,0
18815,0.024427,0.090302,0
18816,0.282345,0.077554,0
18817,0.022310,0.089321,0
18818,0.022210,0.086843,0
18819,0.022282,0.082534,0
18820,0.220311,0.064407,0
18821,0.022942,0.076199,0
18822,0.022596,0.075039,0
18823,0.182048,0.063395,0
18824,0.023246,0.076723,0
18825,0.023297,0.077304,0
18826,0.023277,0.076096,0
18827,0.216303,0.067540,0
18828,0.023164,0.080718,0
18829,0.023333,0.080762,0
18830,0.023198,0.079209,0
18831,0.191350,0.071396,0
18832,0.022684,0.082930,0
18833,0.022709,0.082322,0
18834,0.022676,0.080257,0
18835,0.314775,0.072437,0
18836,0.022212,0.080205,0
18837,0.022147,0.078510,0
18838,0.233084,0.071817,0
18839,0.023110,0.077752,0
18840,0.023015,0.075854,0
18841,0.023032,0.072637,0
18842,0.158722,0.064712,0
18843,0.024702,0.071016,0
18844,0.024664,0.068164,0
18845,0.024757,0.064105,0
18846,0.138786,0.056377,0
18847,0.025999,0.060356,0
18848,0.026250,0.056262,0
18849,0.026104,0.051027,0
18850,0.130743,0.042286,0
18851,0.026313,0.052215,0
18852,0.026267,0.049198,0
18853,0.114213,0.044335,0
18854,0.024848,0.051668,0
18855,0.024713,0.049695,0
18856,0.024742,0.047025,0
18857,0.107182,0.043331,0
18858,0.024521,0.047125,0
18859,0.024705,0.044860,0
18860,0.024714,0.042042,0
18861,0.084276,0.038411,0
18862,0.023048,0.041025,0
18863,0.023147,0.038597,0
18864,0.023159,0.035777,0
18865,0.080690,0.032456,0
18866,0.022257,0.034756,0
18867,0.022423,0.032498,0
18868,0.044780,0.029851,0
18869,0.024620,0.032041,0
18870,0.024557,0.030356,0
18871,0.024560,0.028453,0
18872,0.032632,0.026052,0
18873,0.023689,0.028504,0
18874,0.023746,0.027428,0
18875,0.023709,0.026211,0
18876,0.030203,0.024397,0
18877,0.024576,0.026450,0
18878,0.024632,0.025860,0
18879,0.024680,0.025142,0
18880,0.026929,0.023475,0
18881,0.025661,0.026034,0
18882,0.025480,0.026091,0
18883,0.028102,0.024501,0
18884,0.025917,0.026132,0
18885,0.025865,0.026878,0
18886,0.025862,0.027524,0
18887,0.032835,0.026766,0
18888,0.025823,0.028149,0
18889,0.025610,0.029022,0
18890,0.025692,0.029751,0
18891,0.036746,0.029069,0
18892,0.025265,0.030315,0
18893,0.025271,0.031171,0
18894,0.025284,0.031869,0
18895,0.045243,0.031376,0
18896,0.025630,0.032242,0
18897,0.025545,0.032883,0
18898,0.063172,0.032053,0
18899,0.026307,0.032936,0
18900,0.025620,0.033570,0
18901,0.025600,0.034024,0
18902,0.057372,0.033291,0
18903,0.025270,0.034156,0
18904,0.025264,0.034544,0
18905,0.025278,0.034701,0
18906,0.056047,0.033732,0
18907,0.025411,0.034378,0
18908,0.025430,0.034357,0
18909,0.025483,0.034124,0
18910,0.050667,0.033300,0
18911,0.025815,0.033893,0
18912,0.026062,0.033474,0
18913,0.057771,0.032536,0
18914,0.027043,0.033957,0
18915,0.026766,0.033695,0
18916,0.026753,0.033225,0
18917,0.051330,0.031907,0
18918,0.026467,0.033128,0
18919,0.026119,0.032837,0
18920,0.026373,0.032368,0
18921,0.048818,0.031716,0
18922,0.027721,0.032697,0
18923,0.027448,0.032237,0
18924,0.027393,0.031603,0
18925,0.036533,0.030588,0
18926,0.027534,0.031101,0
18927,0.027666,0.030448,0
18928,0.035243,0.028920,0
18929,0.027476,0.030032,0
18930,0.027508,0.029787,0
18931,0.027520,0.029419,0
18932,0.043713,0.028262,0
18933,0.027084,0.029286,0
18934,0.027373,0.029194,0
18935,0.027345,0.028984,0
18936,0.027413,0.028051,0
18937,0.025679,0.029155,0
18938,0.025831,0.029301,0
18939,0.025853,0.029354,0
18940,0.030945,0.028205,0
18941,0.026084,0.028982,0
18942,0.026084,0.029312,0
18943,0.044179,0.028497,0
18944,0.026671,0.029456,0
18945,0.026464,0.030003,0
18946,0.026478,0.030436,0
18947,0.042952,0.029831,0
18948,0.026983,0.031311,0
18949,0.026852,0.031963,0
18950,0.026781,0.032493,0
18951,0.042081,0.032123,0
18952,0.026389,0.032651,0
18953,0.026555,0.032942,0
18954,0.026513,0.033076,0
18955,0.053695,0.031943,0
18956,0.027067,0.032396,0
18957,0.026733,0.032479,0
18958,0.052517,0.031533,0
18959,0.026722,0.032630,0
18960,0.026242,0.032848,0
18961,0.026186,0.032888,0
18962,0.048580,0.032187,0
18963,0.025351,0.032979,0
18964,0.025462,0.032991,0
18965,0.025500,0.032842,0
18966,0.044200,0.032297,0
18967,0.025983,0.032859,0
18968,0.025982,0.032588,0
18969,0.026024,0.032157,0
18970,0.052952,0.031343,0
18971,0.027031,0.032209,0
18972,0.027161,0.031852,0
18973,0.048200,0.031200,0
18974,0.026892,0.032001,0
18975,0.026799,0.031625,0
18976,0.026794,0.031105,0
18977,0.040719,0.029350,0
18978,0.027943,0.030256,0
18979,0.027481,0.030052,0
18980,0.027557,0.029711,0
18981,0.033369,0.028724,0
18982,0.025899,0.029173,0
18983,0.026180,0.028795,0
18984,0.026141,0.028363,0
18985,0.031306,0.026842,0
18986,0.025663,0.028205,0
18987,0.025303,0.028413,0
18988,0.028376,0.014867,0
18989,0.026001,0.021040,0
18990,0.026010,0.025878,0
18991,0.025992,0.030259,0
18992,0.052972,-0.001255,0
18993,0.025670,0.015727,0
18994,0.025872,0.030882,0
18995,0.025837,0.044712,0
18996,0.038096,0.010424,0
18997,0.029842,0.038580,0
18998,0.030012,0.064019,0
18999,0.029565,0.087047,0
19000,0.054114,0.047183,0
19001,0.027710,0.087297,0
19002,0.027537,0.123256,0
19003,0.360205,0.018775,0
19004,0.025356,0.095746,0
19005,0.025544,0.165319,0
19006,0.025623,0.227591,0
19007,0.889033,0.172274,0
19008,0.024556,0.260854,0
19009,0.024549,0.338334,0
19010,0.024602,0.405824,0
19011,1.164992,0.384358,0
19012,0.027759,0.460654,0
19013,0.027486,0.524771,0
19014,0.027465,0.577085,1
19015,1.500223,0.485132,0
19016,0.026223,0.562615,0
19017,0.025879,0.623918,0
19018,3.350018,0.517771,0
19019,0.025642,0.622097,0
19020,0.025596,0.694094,0
19021,0.025630,0.747512,0
19022,2.711924,0.676488,0
19023,0.025849,0.779444,0
19024,0.025569,0.826592,0
19025,0.025721,0.853438,0
19026,1.949090,0.843064,0
19027,0.028401,0.900073,1
19028,0.028913,0.890856,0
19029,0.028928,0.862098,0
19030,3.254654,0.794741,0
19031,0.025908,0.817315,0
19032,0.025238,0.760815,0
19033,3.735034,0.650793,0
19034,0.024566,0.758289,0
19035,0.024369,0.713247,0
19036,0.024374,0.652146,0
19037,2.602808,0.545723,0
19038,0.026414,0.615297,0
19039,0.026703,0.560559,0
19040,0.026734,0.491771,0
19041,0.438843,0.356263,0
19042,0.025967,0.387261,1
19043,0.026058,0.326089,0
19044,0.026003,0.251626,0
19045,0.490360,0.076284,0
19046,0.025036,0.189580,0
19047,0.025362,0.158019,0
19048,0.877023,0.104652,0
19049,0.024614,0.262396,0
19050,0.024555,0.258994,0
19051,0.024535,0.246781,0
19052,0.737436,0.158138,0
19053,0.026039,0.298615,0
19054,0.026070,0.325524,0
19055,0.026103,0.344643,0
19056,1.309529,0.332254,0
19057,0.028086,0.367727,0
19058,0.028046,0.378253,0
19059,0.028119,0.380776,1
19060,2.161109,0.335744,0
19061,0.025651,0.362765,0
19062,0.025996,0.362148,0
19063,0.257138,0.327555,0
19064,0.024352,0.367339,0
19065,0.024439,0.363804,0
19066,0.024281,0.351945,0
19067,1.671279,0.145381,0
19068,0.026988,0.223812,0
19069,0.026847,0.260917,0
19070,0.027009,0.285892,0
19071,0.604644,0.109699,0
19072,0.024799,0.250781,0
19073,0.024554,0.323796,0
19074,0.024559,0.381343,0
19075,0.987838,0.387197,0
19076,0.023506,0.547722,0
19077,0.023430,0.606376,0
19078,0.643464,0.540838,0
19079,0.022346,0.623423,0
19080,0.022345,0.679785,0
19081,0.022376,0.719485,0
19082,4.562223,0.640687,0
19083,0.024440,0.776880,0
19084,0.024160,0.828060,0
19085,0.024173,0.861751,0
19086,4.628647,0.818136,0
19087,0.023206,0.871144,0
19088,0.022950,0.881893,1
19089,0.022959,0.874182,0
19090,0.905571,0.813919,0
19091,0.024316,0.836060,0
19092,0.024204,0.800324,0
19093,2.703657,0.689477,0
19094,0.026346,0.672540,0
19095,0.026382,0.611039,0
19096,0.026389,0.530456,0
19097,2.506457,0.389282,0
19098,0.025351,0.542942,0
19099,0.025758,0.494774,0
19100,0.025732,0.431101,0
19101,1.483090,0.328250,0
19102,0.022530,0.503222,1
19103,0.022637,0.477699,0
19104,0.022655,0.440727,0
19105,0.853358,0.350039,0
19106,0.024719,0.355174,0
19107,0.024448,0.312611,0
19108,1.408119,0.216596,0
19109,0.025857,0.317987,0
19110,0.025647,0.299631,0
19111,0.025737,0.271425,0
19112,1.036850,0.188495,0
19113,0.024873,0.297239,0
19114,0.025519,0.295705,0
19115,0.025514,0.285739,0
19116,0.602356,0.232291,0
19117,0.026282,0.300645,0
19118,0.025956,0.301096,1
19119,0.025868,0.293617,0
19120,1.055476,0.244671,0
19121,0.029957,0.280406,0
19122,0.029900,0.274211,0
19123,1.050991,0.204984,0
19124,0.028889,0.281183,0
19125,0.028531,0.292766,0
19126,0.028573,0.296470,0
19127,1.121564,0.196207,0
19128,0.030161,0.275691,0
19129,0.029366,0.304466,0
19130,0.029199,0.324091,1
19131,0.882145,0.236769,0
19132,0.027524,0.305850,0
19133,0.027671,0.340212,0
19134,0.027651,0.363502,0
19135,0.844301,0.308416,0
19136,0.027703,0.391981,0
19137,0.027873,0.421845,0
19138,1.370291,0.427629,0
19139,0.026790,0.496556,0
19140,0.026792,0.512670,0
19141,0.026804,0.517908,0
19142,2.367534,0.500900,0
19143,0.030775,0.550614,1
19144,0.030530,0.545467,0
19145,0.030669,0.530237,0
19146,2.412094,0.498018,0
19147,0.026565,0.513488,0
19148,0.026799,0.484510,0
19149,0.026758,0.446171,0
19150,1.666229,0.397031,0
19151,0.027803,0.386796,0
19152,0.027711,0.334415,0
19153,0.331579,0.273265,0
19154,0.030505,0.279992,0
19155,0.030572,0.224265,0
19156,0.030746,0.161265,0
19157,0.308317,0.090802,0
19158,0.028186,0.146104,0
19159,0.028347,0.100611,0
19160,0.028307,0.050260,0
19161,0.197026,-0.005091,0
19162,0.029426,0.069996,0
19163,0.029152,0.044646,0
19164,0.028968,0.016816,0
19165,0.063565,-0.013664,0
19166,0.028271,0.046571,0
19167,0.028738,0.038729,0
19168,0.033215,0.029855,0
19169,0.027151,0.037635,0
19170,0.027518,0.032583,0
19171,0.027475,0.027066,0
19172,0.031992,0.021004,0
19173,0.027463,0.030302,0
19174,0.027542,0.027883,0
19175,0.027410,0.025259,0
19176,0.031242,0.022375,0
19177,0.028039,0.028955,0
19178,0.028114,0.028613,0
19179,0.028098,0.028222,0
19180,0.031883,0.027597,0
19181,0.028301,0.029159,0
19182,0.028022,0.029237,0
19183,0.032888,0.028494,0
19184,0.028651,0.029105,0
19185,0.028631,0.029382,0
19186,0.028533,0.029624,0
19187,0.030602,0.029674,0
19188,0.029431,0.030186,0
19189,0.029534,0.030407,0
19190,0.029612,0.030542,0
19191,0.030775,0.030128,0
19192,0.028694,0.030447,0
19193,0.028762,0.030542,0
19194,0.028697,0.030562,0
19195,0.033098,0.023685,0
19196,0.028136,0.026179,0
19197,0.028197,0.028322,0
19198,0.048073,0.027487,0
19199,0.027807,0.030368,0
19200,0.028185,0.032795,0
19201,0.027977,0.034950,0
19202,0.031064,0.027301,0
19203,0.025607,0.032450,0
19204,0.025807,0.037042,0
19205,0.025751,0.041162,0
19206,0.036725,0.021122,0
19207,0.025869,0.032804,0
19208,0.026045,0.043332,0
19209,0.026038,0.052806,0
19210,0.192123,0.024974,0
19211,0.026589,0.045603,0
19212,0.026051,0.064031,0
19213,0.092553,0.027225,0
19214,0.026807,0.061855,0
19215,0.026971,0.092426,0
19216,0.026971,0.119760,0
19217,0.259129,0.043937,0
19218,0.026621,0.100502,0
19219,0.027095,0.151116,0
19220,0.027013,0.196018,0
19221,0.603959,0.164354,0
19222,0.027428,0.223671,0
19223,0.027574,0.275100,0
19224,0.027594,0.319091,0
19225,0.910437,0.354526,0
19226,0.025737,0.393515,0
19227,0.026172,0.418350,0
19228,1.323627,0.433622,0
19229,0.026580,0.448299,0
19230,0.025855,0.452991,1
19231,0.025654,0.450384,0
19232,2.458542,0.439959,0
19233,0.027656,0.436061,0
19234,0.027689,0.415554,0
19235,0.027660,0.388009,0
19236,1.753021,0.353261,0
19237,0.028845,0.344281,0
19238,0.028799,0.305123,0
19239,0.028792,0.259477,0
19240,0.055768,0.207299,0
19241,0.026825,0.198799,0
19242,0.027420,0.148319,0
19243,0.081193,0.091765,0
19244,0.028124,0.103824,0
19245,0.027756,0.058276,0
19246,0.027744,0.008364,0
19247,0.040220,-0.046079,0
19248,0.028520,0.033409,0
19249,0.028098,0.011218,0
19250,0.027536,-0.012853,0
19251,0.030194,-0.038936,0
19252,0.027985,0.031159,0
19253,0.028234,0.030345,0
19254,0.028245,0.029410,0
19255,0.029199,0.028177,0
19256,0.027414,0.028576,0
19257,0.027737,0.027689,0
19258,0.038897,0.026373,0
19259,0.027186,0.028445,0
19260,0.027629,0.028324,0
19261,0.027390,0.028175,0
19262,0.031555,0.027436,0
19263,0.026500,0.028205,0
19264,0.026419,0.028457,0
19265,0.026410,0.028663,0
19266,0.029618,0.028618,0
19267,0.026410,0.028929,0
19268,0.026542,0.029121,0
19269,0.026654,0.029295,0
19270,0.031222,0.029000,0
19271,0.027760,0.029331,0
19272,0.027769,0.029537,0
19273,0.036626,0.029501,0
19274,0.029383,0.030396,0
19275,0.029507,0.030730,0
19276,0.029460,0.031006,0
19277,0.043376,0.031255,0
19278,0.028408,0.031568,0
19279,0.028656,0.031581,0
19280,0.028642,0.031511,0
19281,0.033292,0.030886,0
19282,0.028981,0.030946,0
19283,0.028916,0.030789,0
19284,0.028939,0.030560,0
19285,0.039657,0.029905,0
19286,0.028835,0.029932,0
19287,0.028766,0.029734,0
19288,0.033732,0.029424,0
19289,0.026934,0.029608,0
19290,0.026877,0.029450,0
19291,0.026873,0.029259,0
19292,0.025319,0.028837,0
19293,0.027041,0.029478,0
19294,0.027245,0.029458,0
19295,0.027140,0.029390,0
19296,0.038549,0.028955,0
19297,0.028268,0.029176,0
19298,0.028430,0.029144,0
19299,0.028426,0.029060,0
19300,0.037058,0.028582,0
19301,0.027938,0.029155,0
19302,0.028123,0.029250,0
19303,0.029119,0.028441,0
19304,0.027950,0.029094,0
19305,0.027991,0.029368,0
19306,0.028025,0.029561,0
19307,0.032704,0.029078,0
19308,0.026883,0.029270,0
19309,0.026591,0.029410,0
19310,0.026673,0.029461,0
19311,0.034276,0.029101,0
19312,0.026207,0.029618,0
19313,0.026732,0.029642,0
19314,0.026887,0.029641,0
19315,0.035522,0.029387,0
19316,0.026932,0.029859,0
19317,0.026921,0.029936,0
19318,0.048029,0.029558,0
19319,0.026081,0.029785,0
19320,0.026388,0.029908,0
19321,0.026303,0.029974,0
19322,0.040718,0.029067,0
19323,0.025277,0.029690,0
19324,0.025566,0.029949,0
19325,0.025453,0.030082,0
19326,0.032878,0.028728,0
19327,0.027436,0.029572,0
19328,0.027968,0.029934,0
19329,0.027841,0.030180,0
19330,0.033024,0.030052,0
19331,0.028193,0.030600,0
19332,0.027780,0.030675,0
19333,0.038067,0.029667,0
19334,0.027423,0.031014,0
19335,0.027383,0.031316,0
19336,0.027439,0.031511,0
19337,0.049843,0.031272,0
19338,0.025718,0.032127,0
19339,0.025996,0.032223,0
19340,0.026006,0.032221,0
19341,0.059570,0.030348,0
19342,0.025822,0.031134,0
19343,0.025937,0.031571,0
19344,0.025950,0.031918,0
19345,0.031997,0.030938,0
19346,0.026395,0.031715,0
19347,0.026390,0.032171,0
19348,0.049813,0.030429,0
19349,0.027036,0.032086,0
19350,0.027495,0.033065,0
19351,0.027610,0.033805,0
19352,0.035256,0.031057,0
19353,0.028399,0.033774,0
19354,0.028625,0.035164,0
19355,0.028578,0.036256,0
19356,0.071169,0.033194,0
19357,0.028967,0.036935,0
19358,0.029030,0.038920,0
19359,0.028985,0.040529,0
19360,0.058288,0.037858,0
19361,0.030221,0.040491,0
19362,0.030243,0.042419,0
19363,0.080204,0.039235,0
19364,0.026279,0.043222,0
19365,0.026338,0.045714,0
19366,0.026338,0.047690,0
19367,0.105633,0.044233,0
19368,0.026108,0.047278,0
19369,0.026464,0.049415,0
19370,0.026456,0.050940,0
19371,0.120036,0.042798,0
19372,0.026516,0.048842,0
19373,0.026383,0.052331,0
19374,0.026495,0.055007,0
19375,0.121650,0.052030,0
19376,0.025629,0.056483,0
19377,0.025700,0.058931,0
19378,0.138780,0.044181,0
19379,0.025414,0.053520,0
19380,0.025562,0.059411,0
19381,0.025393,0.064057,0
19382,0.144659,0.042264,0
19383,0.026305,0.058018,0
19384,0.026383,0.068706,0
19385,0.026491,0.077594,0
19386,0.246936,0.056937,0
19387,0.024079,0.077379,0
19388,0.024189,0.091618,0
19389,0.024287,0.103477,0
19390,0.142301,0.088971,0
19391,0.024439,0.110018,0
19392,0.024194,0.124267,0
19393,0.422082,0.068252,0
19394,0.025672,0.107190,0
19395,0.025488,0.137104,0
19396,0.025569,0.162648,0
19397,0.639342,0.082351,0
19398,0.023380,0.142291,0
19399,0.023020,0.190579,0
19400,0.023068,0.232065,0
19401,0.698663,0.210562,0
19402,0.024223,0.270947,0
19403,0.024019,0.314235,0
19404,0.023990,0.349559,0
19405,0.608543,0.359291,0
19406,0.025126,0.391653,0
19407,0.025076,0.410913,0
19408,1.666973,0.421705,0
19409,0.027264,0.447079,0
19410,0.027158,0.448305,1
19411,0.027192,0.441658,0
19412,2.498329,0.426636,0
19413,0.023211,0.439260,0
19414,0.022907,0.419304,0
19415,0.022908,0.392052,0
19416,1.391618,0.356626,0
19417,0.024948,0.353437,0
19418,0.024618,0.315934,0
19419,0.024672,0.271811,0
19420,0.454137,0.220707,0
19421,0.025404,0.196663,0
19422,0.025342,0.142655,0
19423,0.029843,0.080641,0
19424,0.024575,0.108359,0
19425,0.024756,0.064391,0
19426,0.024812,0.016069,0
19427,0.037393,-0.038724,0
19428,0.025160,0.045202,0
19429,0.025408,0.025537,0
19430,0.025334,0.003892,0
19431,0.046979,-0.021150,0
19432,0.025484,0.031507,0
19433,0.025806,0.027410,0
19434,0.025857,0.022656,0
19435,0.034817,0.015518,0
19436,0.025555,0.034410,0
19437,0.025325,0.035475,0
19438,0.073555,0.032627,0
19439,0.027166,0.034772,0
19440,0.027493,0.036372,0
19441,0.027524,0.037654,0
19442,0.079260,0.035685,0
19443,0.027545,0.038160,0
19444,0.027790,0.039718,0
19445,0.027719,0.040873,0
19446,0.062312,0.038554,0
19447,0.025165,0.041146,0
19448,0.025197,0.042431,0
19449,0.025121,0.043293,0
19450,0.067481,0.042102,0
19451,0.026209,0.043185,0
19452,0.026066,0.043437,0
19453,0.115660,0.042681,0
19454,0.026523,0.044966,0
19455,0.026583,0.044902,0
19456,0.026581,0.044434,0
19457,0.097907,0.043261,0
19458,0.024505,0.044916,0
19459,0.024549,0.044128,0
19460,0.024671,0.043017,0
19461,0.099271,0.032983,0
19462,0.026321,0.036214,0
19463,0.026130,0.037377,0
19464,0.026227,0.038006,0
19465,0.065806,0.036110,0
19466,0.026495,0.038830,0
19467,0.026192,0.039304,0
19468,0.039053,0.025988,0
19469,0.024721,0.035239,0
19470,0.025076,0.039995,0
19471,0.025094,0.043941,0
19472,0.032204,0.037022,0
19473,0.027342,0.047051,0
19474,0.027086,0.053028,0
19475,0.027154,0.057970,0
19476,0.236401,0.044312,0
19477,0.027821,0.057710,0
19478,0.027985,0.066734,0
19479,0.028016,0.074378,0
19480,0.076320,0.053515,0
19481,0.026457,0.070258,0
19482,0.026367,0.083431,0
19483,0.348463,0.045948,0
19484,0.023971,0.073241,0
19485,0.024255,0.096903,0
19486,0.024189,0.117439,0
19487,0.268942,0.051286,0
19488,0.022351,0.095735,0
19489,0.022186,0.134832,0
19490,0.022015,0.168777,0
19491,0.449763,0.080408,0
19492,0.021297,0.157699,0
19493,0.021290,0.218668,0
19494,0.021172,0.271883,0
19495,0.682209,0.237957,0
19496,0.023674,0.306865,0
19497,0.023873,0.363995,0
19498,1.209901,0.399661,0
19499,0.026118,0.459738,0
19500,0.024218,0.496753,0
19501,0.024134,0.524087,0
19502,2.059083,0.541136,0
19503,0.025149,0.563086,0
19504,0.025385,0.565404,1
19505,0.025407,0.558213,0
19506,2.879552,0.540632,0
19507,0.027886,0.538995,0
19508,0.027837,0.510659,0
19509,0.027825,0.473193,0
19510,1.961363,0.422974,0
19511,0.024910,0.406017,0
19512,0.024850,0.353507,0
19513,0.310471,0.289175,0
19514,0.025903,0.288084,0
19515,0.026489,0.230989,0
19516,0.026194,0.166372,0
19517,0.040070,0.090889,0
19518,0.027231,0.128110,0
19519,0.027496,0.076336,0
19520,0.027562,0.019108,0
19521,0.048877,-0.046152,0
19522,0.027484,0.048466,0
19523,0.027174,0.023434,0
19524,0.027162,-0.004182,0
19525,0.115076,-0.038550,0
19526,0.026935,0.039865,0
19527,0.026493,0.038025,0
19528,0.106584,0.034731,0
19529,0.025477,0.047730,0
19530,0.025352,0.048584,0
19531,0.025454,0.048994,0
19532,0.108801,0.048195,0
19533,0.023991,0.048747,0
19534,0.024342,0.048315,0
19535,0.024285,0.047417,0
19536,0.086849,0.045490,0
19537,0.025734,0.045015,0
19538,0.025538,0.043233,0
19539,0.025579,0.041002,0
19540,0.127206,0.037621,0
19541,0.025413,0.039760,0
19542,0.024985,0.037902,0
19543,0.041429,0.034325,0
19544,0.026151,0.036751,0
19545,0.025931,0.035509,0
19546,0.025977,0.033919,0
19547,0.043694,0.028662,0
19548,0.024850,0.032264,0
19549,0.024471,0.032018,0
19550,0.024590,0.031444,0
19551,0.038345,0.027988,0
19552,0.026063,0.031249,0
19553,0.026000,0.031654,0
19554,0.025967,0.031697,0
19555,0.043360,0.028518,0
19556,0.025991,0.034593,0
19557,0.026299,0.036192,0
19558,0.058809,0.037032,0
19559,0.025919,0.039081,0
19560,0.025876,0.040220,0
19561,0.025874,0.041053,0
19562,0.106973,0.040843,0
19563,0.026983,0.042320,0
19564,0.027434,0.042722,0
19565,0.027546,0.042794,0
19566,0.089371,0.042095,0
19567,0.025931,0.042498,0
19568,0.025929,0.042091,0
19569,0.026000,0.041383,0
19570,0.096019,0.039689,0
19571,0.027522,0.039638,0
19572,0.027501,0.038561,0
19573,0.038041,0.036402,0
19574,0.027523,0.036722,0
19575,0.027409,0.035438,0
19576,0.027460,0.033870,0
19577,0.045721,0.031669,0
19578,0.028422,0.034272,0
19579,0.028413,0.033375,0
19580,0.028497,0.032284,0
19581,0.039758,0.030837,0
19582,0.028257,0.032904,0
19583,0.028428,0.032168,0
19584,0.028428,0.031241,0
19585,0.045069,0.029018,0
19586,0.027599,0.032011,0
19587,0.027467,0.032080,0
19588,0.046417,0.030959,0
19589,0.030000,0.031833,0
19590,0.029499,0.032111,0
19591,0.029400,0.032232,0
19592,0.037715,0.032118,0
19593,0.028554,0.032958,0
19594,0.028455,0.032975,0
19595,0.028389,0.032882,0
19596,0.031873,0.032591,0
19597,0.027695,0.032944,0
19598,0.027803,0.032728,0
19599,0.027677,0.032425,0
19600,0.054545,0.031740,0
19601,0.028994,0.032291,0
19602,0.028923,0.031992,0
19603,0.055059,0.031687,0
19604,0.027506,0.032243,0
19605,0.027678,0.032058,0
19606,0.027653,0.031800,0
19607,0.029628,0.030952,0
19608,0.028552,0.031243,0
19609,0.028631,0.031085,0
19610,0.028613,0.030850,0
19611,0.030869,0.030111,0
19612,0.028904,0.030061,0
19613,0.028834,0.029737,0
19614,0.028739,0.029330,0
19615,0.035596,0.028459,0
19616,0.028497,0.029531,0
19617,0.029107,0.029475,0
19618,0.026637,0.028890,0
19619,0.028470,0.030383,0
19620,0.028798,0.030674,0
19621,0.028779,0.030901,0
19622,0.041679,0.029593,0
19623,0.028696,0.030338,0
19624,0.028698,0.030937,0
19625,0.028661,0.031443,0
19626,0.038983,0.029557,0
19627,0.028838,0.030887,0
19628,0.029058,0.031967,0
19629,0.029038,0.032889,0
19630,0.037979,0.032216,0
19631,0.028680,0.033687,0
19632,0.029098,0.034701,0
19633,0.040550,0.033878,0
19634,0.028785,0.035147,0
19635,0.028826,0.036233,0
19636,0.028936,0.037076,0
19637,0.064666,0.035876,0
19638,0.028518,0.037591,0
19639,0.028678,0.038504,0
19640,0.028792,0.039155,0
19641,0.084851,0.038839,0
19642,0.027444,0.039811,0
19643,0.027659,0.040115,0
19644,0.027637,0.040169,0
19645,0.062536,0.039825,0
19646,0.028462,0.039987,0
19647,0.028239,0.039494,0
19648,0.069484,0.038591,0
19649,0.025738,0.038289,0
19650,0.025747,0.037265,0
19651,0.025912,0.036004,0
19652,0.069702,0.034170,0
19653,0.026279,0.034561,0
19654,0.026348,0.033277,0
19655,0.026340,0.031804,0
19656,0.043488,0.027954,0
19657,0.026234,0.030110,0
19658,0.025962,0.029695,0
19659,0.025942,0.029087,0
19660,0.029370,0.024592,0
19661,0.024425,0.026815,0
19662,0.024408,0.027432,0
19663,0.028427,0.023829,0
19664,0.024780,0.027792,0
19665,0.024614,0.029637,0
19666,0.024511,0.031168,0
19667,0.032799,0.027366,0
19668,0.025209,0.032505,0
19669,0.025055,0.035493,0
19670,0.025084,0.038120,0
19671,0.078483,0.035669,0
19672,0.024257,0.040146,0
19673,0.024285,0.043478,0
19674,0.024256,0.046353,0
19675,0.113964,0.047225,0
19676,0.025776,0.049998,0
19677,0.025569,0.052046,0
19678,0.122786,0.049112,0
19679,0.024948,0.051880,0
19680,0.025038,0.053859,0
19681,0.024977,0.055197,0
19682,0.147419,0.052132,0
19683,0.026230,0.053921,0
19684,0.026250,0.054674,0
19685,0.026215,0.054708,0
19686,0.140931,0.051659,0
19687,0.027966,0.054123,0
19688,0.027819,0.053626,0
19689,0.027768,0.052390,0
19690,0.065505,0.050149,0
19691,0.026385,0.052678,0
19692,0.026053,0.050920,0
19693,0.134209,0.047340,0
19694,0.026267,0.050150,0
19695,0.026208,0.048348,0
19696,0.025931,0.045953,0
19697,0.117124,0.040207,0
19698,0.026996,0.044526,0
19699,0.027224,0.043364,0
19700,0.027218,0.041669,0
19701,0.084864,0.036147,0
19702,0.027454,0.040993,0
19703,0.027456,0.040755,0
19704,0.027523,0.040068,0
19705,0.033969,0.034285,0
19706,0.025916,0.036510,0
19707,0.026051,0.036589,0
19708,0.054028,0.032019,0
